20415727 -54.07 67.448 112.611 0 23 154
20415728 30.897 -59.256 55.831 0 23 1960
20415731 39.851 -115.243 38.011 0 25 1278
20415735 -36.915 -42.248 130.711 0 23 836
20415735 40.017 -115.409 112.389 0 22 1270
20415737 -8.265 87.02 186.931 0 26 128
20415737 -53.905 67.186 187.041 0 25 146
20415738 0.922 -78.342 168.941 0 24 1102
20415739 -85.528 -59.908 160.411 0 26 923
20415743 66.717 -22.547 94.459 0 22 1848
20415744 59.676 -75.744 103.631 0 25 2045
20415747 88.306 12.473 112.611 0 21 1306
20415751 -47.607 12.548 47.359 0 25 449
20415767 30.881 13.041 168.889 0 19 1354
20415768 49.224 86.324 169.111 0 26 1606
20415769 -26.839 -21.881 150.731 0 25 744
20415771 -36.868 -42.331 74.159 0 29 842
20415771 -47.894 12.383 65.459 0 27 447
20415775 -26.344 -94.937 139.889 0 27 1015
20415782 2.673 -6.352 112.389 0 24 640
20415784 2.673 -6.64 160.189 0 27 635
20415784 57.266 -4.237 130.431 0 25 1772
20415786 -26.827 -60.549 121.959 0 27 1035
20415788 95.908 32.121 83.611 0 24 1381
20415789 -8.031 -93.282 121.841 0 27 1089
20415790 10.492 -25.049 160.241 0 26 779
20415790 -94.601 -6.207 130.541 0 28 692
20415790 50.103 -59.141 151.011 0 29 1968
20415795 40.78 29.647 168.831 0 27 1426
20415796 -74.848 101.779 121.789 0 28 9
20415796 49.132 86.543 168.831 0 31 1606
20415797 -65.315 -59.84 140.111 0 27 907
20415800 39.479 103.216 130.711 0 28 1682
20415800 12.638 48.358 55.889 0 26 412
20415803 -46.16 -58.81 178.289 0 30 993
20415803 -75.701 -7.001 47.241 0 28 683
20415809 -85.187 47.896 47.1 0 30 215
20415814 -36.464 66.878 121.789 0 23 279
20415816 -63.698 -23.826 140.059 0 23 709
20415818 -94.519 -5.967 94.289 0 26 696
20415824 -75.622 -41.32 94.289 0 28 804
20415824 22.799 -113.747 150.841 0 27 1230
20415829 -36.868 -42.331 187.159 0 26 830
20415831 -47.798 12.739 65.341 0 28 447
20415832 51.11 -95.089 178.289 0 26 1281
20415837 -83.546 -22.139 47.359 0 24 737
20415839 -56.662 -41.461 178.459 0 26 813
20415841 58.87 66.075 130.541 0 25 1538
20415843 30.504 49.659 37.789 0 26 1512
20415844 40.724 67.275 94.459 0 28 1560
20415847 -65.315 -59.84 65.511 0 27 915
20415848 -56.949 -41.296 74.159 0 25 824
20415850 -74.106 -78.669 130.541 0 26 890
20415850 -65.186 50.467 65.459 0 29 231
20415852 -36.976 -42.187 94.289 0 26 840
20415853 -26.907 12.199 122.011 0 24 567
20415853 59.672 -75.632 121.959 0 27 2043
20415854 -64.817 86.217 103.631 0 25 29
20415856 66.991 -22.403 47.189 0 22 1853
20415857 -45.183 -95.111 196.3 0 25 937
20415858 69.081 48.577 112.389 0 29 1468
20415860 40.287 -3.14 65.341 0 24 1761
20415861 28.544 -21.959 139.941 0 31 1807
20415863 -65.222 -96.709 196.611 0 25 865
20415864 58.943 66.224 160.131 0 27 1535
20415865 76.329 31.335 37.7 0 23 1404
20415866 50.944 -95.377 73.989 0 25 1292
20415870 -65.542 -59.613 94.289 0 27 912
20415870 49.312 47.821 56.111 0 27 1492
20415870 77.823 -39.861 47.241 0 25 1943
20415873 39.934 -115.265 139.889 0 27 1267
20415881 88.525 -24.801 112.331 0 25 1864
20415884 28.452 -22.203 121.731 0 25 1809
20415887 -37.155 -42.496 56.059 0 30 844
20415887 -54.154 -78.419 140.059 0 29 961
20415889 -83.642 -21.868 47.131 0 24 737
20415890 1.392 33.216 83.389 0 27 373
20415891 -9.066 47.963 122.011 0 26 351
20415891 49.168 47.904 65.511 0 24 1491
20415891 30.897 -58.959 121.841 0 27 1953
20415891 -8.807 13.585 196.611 0 31 595
20415891 31.136 86.327 160.131 0 25 1625
20415892 -56.854 -41.131 187.159 0 29 812
20415892 -36.547 66.831 94.341 0 25 282
20415893 -36.63 67.166 130.489 0 24 278
20415893 -8.338 86.871 178.341 0 28 129
20415894 -47.654 12.465 122.011 0 29 441
20415895 -15.92 -76.873 160.411 0 25 1049
20415895 78.132 -40.04 160.411 0 22 1931
20415896 -16.554 -113.108 74.211 0 26 1166
20415897 28.544 -21.959 178.341 0 28 1803
20415908 -16.978 -40.257 121.731 0 31 855
20415910 -46.326 -58.81 37.789 0 22 1008
20415910 21.365 31.602 94.459 0 31 426
20415912 -54.153 67.138 83.389 0 26 157
20415915 -37.151 -42.384 160.131 0 26 833
20415916 -26.654 48.541 47.189 0 26 305
20415920 -74.765 101.635 160.189 0 28 5
20415922 -26.968 12.426 103.689 0 23 569
20415923 69.31 12.215 83.559 0 25 1327
20415924 49.22 47.934 37.731 0 28 1494
20415926 -26.907 12.365 103.911 0 27 569
20415928 59.226 -43.093 150.731 0 25 1914
20415928 -37.059 -42.437 73.931 0 22 842
20415930 69.247 48.577 160.1 0 27 1463
20415931 3.274 -113.31 65.231 0 24 1185
20415933 -64.813 85.999 83.559 0 22 31
20415934 49.224 86.324 56.111 0 28 1618
20415937 70.062 -59.871 139.831 0 26 1987
20415940 28.302 -95.106 112.441 0 25 1252
20415944 -57.405 -5.31 83.331 0 27 535
20415945 11.123 -93.978 139.8 0 28 1195
20415945 2.53 104.483 169.111 0 26 1714
20415950 51.027 -95.127 121.731 0 30 1287
20415950 39.089 -42.817 103.631 0 30 1901
20415952 11.123 -93.812 178.511 0 25 1191
20415955 59.073 31.708 37.789 0 30 1422
20415956 -16.698 -113.191 94.511 0 31 1164
20415957 -26.509 86.588 94.341 0 28 102
20415963 -54.214 67.199 140.111 0 24 151
20415966 66.908 -22.441 139.831 0 28 1843
20415968 30.762 49.712 178.231 0 28 1497
20415969 59.252 31.687 140.059 0 26 1411
20415974 -65.39 11.337 139.889 0 30 457
20415978 -63.794 -23.495 151.011 0 28 708
20415981 22.003 67.298 140.059 0 29 1573
20415982 88.45 12.556 151.011 0 28 1302
20415982 -85.095 47.843 150.731 0 26 204
20415982 -26.955 12.117 112.559 0 24 568
20415984 40.287 -3.14 130.541 0 22 1754
20415986 -36.817 -77.738 74.211 0 27 986
20415987 -74.753 65.353 168.941 0 26 184
20415989 -53.905 67.186 160.241 0 24 149
20415996 -27.023 -21.775 130.431 0 29 746
20416004 -47.942 12.631 47.411 0 27 449
20416005 30.868 12.732 150.959 0 28 1356
20416005 22.159 -5.47 37.959 0 24 1746
20416005 -63.938 -23.744 47.411 0 28 719
20416007 -16.577 67.87 83.559 0 25 337
20416008 88.45 12.199 74.041 0 26 1310
20416009 49.168 47.904 83.611 0 28 1489
20416013 48.311 -24.238 186.931 0 30 1820
20416014 -64.992 86.308 121.789 0 26 27
20416015 -94.033 29.754 83.389 0 27 517
20416017 87.947 51.149 56.111 0 23 1456
20416017 -26.427 -94.793 130.489 0 24 1016
20416020 40.455 -77.103 112.559 0 30 2026
20416023 57.174 -4.29 103.631 0 25 1775
20416023 -73.849 -78.818 55.831 0 30 898
20416026 -16.581 68.088 160.131 0 28 329
20416027 0.84 -78.102 55.889 0 24 1114
20416029 50.199 -59.472 65.459 0 25 1977
20416029 -65.307 11.359 160.411 0 26 455
20416032 51.027 -95.067 83.611 0 28 1291
20416036 -8.608 -21.937 121.959 0 28 765
20416038 30.835 49.755 168.941 0 24 1498
20416040 66.908 -22.547 65.2 0 28 1851
20416042 49.168 48.07 130.711 0 23 1484
20416043 22.634 -113.949 139.831 0 29 1231
20416047 -65.255 50.728 187.041 0 30 218
20416050 -74.931 101.529 160.131 0 26 5
20416051 0.757 -78.08 187.211 0 33 1100
20416052 -47.894 12.713 83.559 0 27 445
20416053 -16.698 -112.834 55.941 0 24 1168
20416057 59.143 -42.843 47.189 0 30 1925
20416060 -27.101 -60.693 130.489 0 24 1034
20416063 59.912 -75.88 83.611 0 26 2047
20416063 -85.095 47.949 83.331 0 25 211
20416065 20.814 -76.404 74.211 0 24 1220
20416070 79.329 -6.248 56.059 0 25 1798
20416077 -44.833 -22.044 94.511 0 27 660
20416077 21.174 31.411 74.041 0 27 428
20416077 21.082 31.549 73.931 0 26 428
20416081 -56.181 29.371 168.889 0 26 238
20416081 59.082 -43.07 56.111 0 26 1924
20416082 11.359 -57.698 65.511 0 25 1149
20416083 50.007 -59.142 103.859 0 29 1973
20416089 -7.865 -93.473 139.889 0 25 1087
20416091 0.711 66.65 130.659 0 28 386
20416100 -36.052 102.064 150.959 0 23 78
20416102 -36.408 102.16 94.341 0 28 84
20416103 -8.334 -22.081 73.989 0 34 770
20416103 -18.117 -4.619 168.889 0 26 580
20416104 -45.017 47.51 94.341 0 25 174
20416104 69.247 48.386 160.241 0 32 1463
20416106 -26.902 48.301 139.941 0 28 295
20416109 20.814 -76.238 47.411 0 31 1223
20416110 58.952 66.027 55.889 0 28 1546
20416110 51.192 -95.329 83.441 0 29 1291
20416112 -9.375 48.142 55.941 0 28 358
20416115 95.956 32.039 112.559 0 27 1378
20416115 88.098 -60.097 83.559 0 27 2011
20416115 0.948 -78.246 187.159 0 28 1100
20416116 31.235 86.274 169.059 0 26 1624
20416120 22.35 -5.636 94.511 0 24 1740
20416122 30.964 12.791 150.731 0 28 1356
20416123 59.86 -75.744 47.131 0 24 2051
20416126 -27.051 12.473 112.441 0 24 568
20416129 -75.845 -6.727 122.011 0 25 675
20416130 -75.87 -41.56 94.341 0 24 804
20416131 58.939 66.006 150.959 0 28 1536
20416131 88.669 -24.778 140.111 0 29 1861
20416131 -94.532 -6.276 121.959 0 26 693
20416134 -17.951 -4.331 160.189 0 29 581
20416139 -65.293 -59.757 139.889 0 31 907
20416140 -63.985 -23.661 169.059 0 28 706
20416140 -16.147 -76.934 55.889 0 25 1060
20416144 -36.626 -77.904 187.159 0 25 974
20416145 59.672 -75.632 74.159 0 26 2048
20416148 40.408 -77.186 56.111 0 29 2032
20416151 -83.55 12.581 55.831 0 26 502
20416155 -73.495 30.29 65.231 0 26 483
20416159 -16.208 -76.873 140.111 0 27 1051
20416159 -8.663 13.608 186.931 0 29 596
20416161 -36.643 66.857 130.659 0 27 278
20416162 -18.117 -4.331 178.289 0 26 579
20416164 1.599 -41.607 65.289 0 28 1131
20416165 20.684 102.009 168.889 0 29 1696
20416166 -44.854 -22.031 139.941 0 28 655
20416168 59.768 -75.606 160.241 0 26 2039
20416171 49.22 48.04 196.331 0 26 1477
20416171 -17.07 -40.098 186.931 0 26 848
20416172 -55.884 101.779 121.789 0 27 45
20416174 49.477 48.083 168.941 0 23 1480
20416175 0.715 66.538 121.731 0 29 387
20416179 57.078 -4.019 47.359 0 25 1781
20416179 -57.148 -5.161 196.441 0 30 523
20416181 20.422 102.174 56.059 0 26 1708
20416186 -16.79 -113.078 103.631 0 23 1163
20416189 0.591 -78.246 139.889 0 27 1105
20416190 -54.154 -78.419 196.559 0 27 955
20416198 3.182 -113.151 47.131 0 24 1187
20416199 -17.661 32.351 94.231 0 32 318
20416200 -36.817 -78.01 55.831 0 24 988
20416200 2.386 104.234 56.111 0 26 1726
20416201 -44.781 -22.074 37.731 0 21 666
20416208 3.083 -113.204 196.559 0 30 1171
20416208 -85.445 -59.598 112.389 0 24 928
20416209 40.379 -3.278 73.931 0 27 1760
20416211 -36.451 66.857 140.059 0 25 277
20416213 -73.238 30.439 74.041 0 27 482
20416218 -56.356 29.568 160.131 0 28 239
20416219 30.753 49.803 65.289 0 27 1509
20416219 28.559 -94.957 47.131 0 24 1259
20416219 30.82 12.98 38.011 0 28 1368
20416219 -46.753 85.83 65.231 0 23 69
20416221 20.374 101.926 130.711 0 23 1700
20416225 22.515 -5.566 187.041 0 25 1730
20416225 -93.867 29.466 55.889 0 31 520
20416225 -8.173 86.776 160.241 0 25 131
20416227 -26.345 -94.841 112.441 0 28 1018
20416229 40.264 -76.912 55.941 0 30 2032
20416231 28.55 -94.866 94.289 0 31 1254
20416232 -8.123 -93.526 83.331 0 29 1093
20416234 -26.153 86.684 196.559 0 27 91
20416236 3.178 -113.369 112.559 0 23 1180
20416237 -46.937 85.936 55.831 0 25 70
20416238 49.147 48.083 74.041 0 22 1490
20416240 -15.981 -76.934 168.889 0 28 1048
20416242 20.662 101.926 65.511 0 25 1707
20416244 20.67 -76.321 178.2 0 23 1209
20416246 68.125 84.862 186.931 0 29 1586
20416246 -83.366 12.581 112.331 0 24 496
20416248 69.082 48.673 47.241 0 25 1475
20416249 -64.909 86.164 139.8 0 25 25
20416250 31.127 86.13 178.289 0 26 1623
20416253 1.213 32.907 130.659 0 22 368
20416253 -26.571 48.397 65.289 0 22 303
20416254 -6.859 -57.947 47.189 0 30 1079
20416255 -56.36 29.68 187.159 0 29 236
20416255 0.757 -78.14 160.131 0 24 1103
20416256 76.495 31.335 94.289 0 23 1398
20416257 -85.384 -59.659 38.011 0 29 936
20416258 -46.701 85.8 56.111 0 24 70
20416264 -64.743 86.164 112.389 0 26 28
20416267 77.822 -39.957 121.789 0 26 1935
20416268 -75.536 -6.714 47.241 0 24 683
20416269 49.224 86.384 150.731 0 28 1608
20416270 -65.224 11.049 196.389 0 25 451
20416272 40.204 -3.475 178.289 0 29 1749
20416278 0.566 -78.246 121.959 0 27 1107
20416281 39.788 103.203 47.241 0 28 1691
20416284 -36.906 -4.721 169.059 0 25 544
20416284 -53.987 67.426 130.489 0 28 152
20416285 76.543 67.275 83.389 0 28 1525
20416286 -85.352 47.992 168.941 0 31 202
20416287 96.217 32.3 65.341 0 28 1383
20416287 -64.909 86.27 83.331 0 24 31
20416288 28.544 -21.984 187.211 0 28 1802
20416291 -56.099 29.419 121.841 0 26 243
20416292 59.577 -75.797 65.459 0 26 2049
20416294 20.518 101.818 121.841 0 26 1701
20416296 50.268 -59.211 187.041 0 25 1964
20416296 -16.813 -40.055 83.441 0 25 859
20416296 -16.156 -76.843 112.331 0 26 1054
20416297 -47.654 12.631 74.211 0 24 446
20416299 39.089 -42.817 186.931 0 25 1892
20416299 58.87 66.267 150.841 0 26 1536
20416301 -54.345 -78.228 74.041 0 25 968
20416306 11.206 -94.122 168.889 0 26 1192
20416307 2.59 -6.305 65.341 0 24 645
20416311 77.823 -40.053 168.941 0 26 1930
20416311 28.375 -94.957 160.131 0 22 1247
20416312 -75.784 -6.666 196.389 0 29 667
20416316 -26.488 86.601 112.611 0 23 100
20416317 -65.65 -59.757 169.059 0 27 904
20416318 -46.409 -58.954 196.389 0 26 991
20416319 2.686 -6.331 130.659 0 27 638
20416324 -18.034 -4.641 169.111 0 29 580
20416325 -9.306 48.211 178.459 0 26 345
20416327 51.119 -95.18 83.331 0 27 1291
20416327 22.206 -5.553 196.611 0 29 1729
20416328 21.811 67.628 169.059 0 26 1570
20416328 -36.464 66.878 83.389 0 24 283
20416329 69.151 48.742 74.159 0 28 1472
20416333 -63.794 -23.852 130.541 0 24 710
20416336 -73.941 -78.931 122.011 0 26 891
20416342 59.417 -42.987 130.659 0 25 1916
20416343 19.885 -43.061 65.341 0 22 1887
20416343 -26.881 48.314 169.111 0 26 292
20416351 50.125 12.122 65.231 0 25 1347
20416352 40.098 -77.103 65.289 0 27 2031
20416353 -83.642 -22.08 186.931 0 24 722
20416353 -27.018 -60.655 47.131 0 25 1043
20416354 50.195 -59.254 168.831 0 27 1966
20416356 87.926 51.162 74.041 0 26 1454
20416358 67.889 84.892 112.611 0 27 1594
20416367 2.498 -6.443 178.231 0 26 633
20416368 -94.532 -5.946 150.959 0 25 690
20416368 2.53 104.483 151.011 0 25 1716
20416369 1.405 33.237 187.159 0 30 362
20416369 -36.963 -42.166 37.959 0 25 846
20416370 76.46 67.297 83.611 0 29 1525
20416372 76.748 -77.286 65.511 0 28 2067
20416373 -26.82 48.253 103.689 0 27 299
20416373 12.472 48.167 112.441 0 27 406
20416373 11.668 -57.685 121.841 0 26 1143
20416373 78.084 -39.792 130.659 0 29 1934
20416374 0.973 66.485 47.189 0 25 395
20416375 -26.874 -60.466 112.611 0 29 1036
20416376 69.262 11.967 196.611 0 25 1315
20416377 61.759 101.582 130.431 0 25 1664
20416378 20.836 -76.321 121.789 0 24 1215
20416381 2.755 -6.592 94.341 0 30 642
20416381 30.753 49.803 121.789 0 18 1503
20416385 -75.605 -6.645 178.459 0 24 669
20416385 -65.163 11.11 130.711 0 26 458
20416386 0.903 66.65 187.159 0 25 380
20416386 -36.63 66.878 160.189 0 27 275
20416386 -57.221 -5.31 178.231 0 24 525
20416389 -36.738 67.022 196.559 0 30 271
20416393 11.869 85.609 130.489 0 26 1646
20416401 -65.274 -96.573 130.431 0 25 872
20416401 61.851 101.469 47.411 0 28 1673
20416405 -65.09 50.466 47.411 0 22 233
20416405 0.948 -78.246 74.159 0 27 1112
20416405 -26.881 48.48 47.411 0 26 305
20416405 69.247 48.768 94.341 0 30 1470
20416408 88.381 -24.778 151.011 0 25 1860
20416410 1.612 -41.628 196.559 0 26 1117
20416411 -26.787 -21.745 130.711 0 22 746
20416411 -55.705 101.8 65.459 0 23 51
20416411 49.224 86.596 65.231 0 22 1617
20416413 88.433 -60.014 94.511 0 32 2010
20416413 -27.018 -60.715 103.911 0 20 1037
20416416 40.408 -77.186 65.511 0 28 2031
20416422 67.842 84.809 121.959 0 28 1593
20416424 -8.334 -22.081 55.889 0 24 772
20416430 51.123 -95.398 160.359 0 24 1283
20416436 11.289 -93.978 103.689 0 25 1199
20416440 39.759 -115.356 73.931 0 27 1274
20416444 -46.078 -59.05 160.241 0 29 995
20416448 -94.436 -5.945 160.411 0 21 689
20416449 -75.001 65.401 73.989 0 23 194
20416454 40.698 67.371 37.841 0 22 1566
20416458 76.913 -77.024 83.441 0 26 2065
20416459 20.422 102.174 169.059 0 27 1696
20416461 22.468 -113.843 178.289 0 23 1227
20416462 1.325 -41.463 160.359 0 24 1121
20416464 -65.603 -59.674 122.011 0 31 909
20416466 -26.907 12.199 122.011 0 27 567
20416467 49.408 48.152 196.559 0 29 1477
20416473 -46.339 -58.789 94.459 0 23 1002
20416475 -53.926 67.199 65.511 0 26 159
20416475 -17.687 104.929 121.841 0 28 117
20416479 40.368 67.179 74.041 0 34 1562
20416480 -56.567 -41.296 160.359 0 29 815
20416486 50.268 -59.403 55.941 0 29 1978
20416486 40.78 29.541 103.6 0 27 1433
20416486 -16.615 -113.169 196.389 0 26 1153
20416487 -73.238 30.439 65.341 0 24 483
20416488 40.356 -77.05 112.331 0 28 2026
20416490 11.04 -93.834 168.889 0 23 1192
20416492 -8.608 -21.937 121.959 0 27 765
20416494 39.181 -42.93 103.911 0 30 1901
20416494 96.135 32.06 130.489 0 34 1376
20416496 -16.817 67.952 178.511 0 30 327
